YYYY,MM,DD,SST_MIN,SST_MAX,SST@90th_HS,SSTA@90th_HS,90th_HS>0,DHW_from_90th_HS>1,BAA_7day_max
2015,4,25,28.7711,30.1594,29.7554,0.8294,0.2549,0.1659,1
2015,4,26,28.8678,30.1461,29.5853,0.8288,0.1417,0.1659,1
2015,4,27,28.6888,29.7183,29.3951,0.5088,0,0.1659,1
2015,4,28,28.9067,29.863,29.4582,0.7393,0.0119,0.1659,1
2015,4,29,28.8344,30.1066,29.8014,1.0728,0.4033,0.1659,1
2015,4,30,28.8776,29.5251,29.1762,0.2928,0,0.1659,1
2015,5,1,28.2757,29.827,29.4234,0.3348,0,0.1659,1
2015,5,2,28.4977,29.6053,29.0577,0.3044,0,0.1659,1
2015,5,3,28.6519,29.4034,29.0422,0.3184,0,0.1659,1
2015,5,4,28.2611,29.6125,29.2463,0.059,0,0.1659,1
2015,5,5,28.074,29.3873,28.671,-0.0148,0,0.1659,1
2015,5,6,28.7159,29.5722,29.1042,0.3492,0,0.1659,0
2015,5,7,28.5753,29.4537,29.0624,0.3891,0,0.1659,0
2015,5,8,28.2842,29.2853,28.8581,0.0882,0,0.1659,0
2015,5,9,27.9668,29.2538,29.0045,0.2362,0,0.1659,0
2015,5,10,28.3026,29.4098,28.9028,0.2406,0,0.1659,0
2015,5,11,28.4804,29.5866,29.1806,0.0812,0,0.1659,0
2015,5,12,28.4993,29.526,29.2511,0.1314,0,0.1659,0
2015,5,13,28.454,29.4209,28.988,0.3165,0,0.1659,0
2015,5,14,28.1991,29.3842,28.7624,0.1386,0,0.1659,0
2015,5,15,28.2166,29.4691,28.7798,0.098,0,0.1659,0
2015,5,16,28.0832,29.3644,28.8922,0.3776,0,0.1659,0
2015,5,17,27.9739,29.001,28.7328,-0.3293,0,0.1659,0
2015,5,18,28.0933,29.0527,28.6927,0.1043,0,0.1659,0
2015,5,19,27.5723,28.7578,28.3702,-0.1708,0,0.1659,0
2015,5,20,27.808,29.0244,28.5447,-0.287,0,0.1659,0
2015,5,21,27.6452,29.038,28.4778,0.12,0,0.1659,0
2015,5,22,27.6919,29.1542,28.6691,-0.0796,0,0.1659,0
2015,5,23,27.6592,29.0153,28.6642,-0.2721,0,0.1659,0
2015,5,24,27.6222,28.9167,28.2996,-0.0872,0,0.1659,0
2015,5,25,27.6918,29.2165,28.8135,0.0465,0,0.1659,0
2015,5,26,28.1302,29.0669,29.0499,0.1753,0,0.1659,0
2015,5,27,28.1168,29.3411,28.9385,0.3501,0,0.1659,0
2015,5,28,28.0254,29.2255,29.0052,0.586,0,0.1659,0
2015,5,29,28.1833,29.4719,29.2532,0.6854,0,0.1659,0
2015,5,30,27.9299,29.1451,28.9971,0.4223,0,0.1659,0
2015,5,31,28.1453,29.6448,29.239,0.6981,0,0.1659,0
2015,6,1,27.7206,29.4286,28.9076,0.4139,0,0.1659,0
2015,6,2,27.8518,29.5684,28.9275,0.5411,0,0.1659,0
2015,6,3,27.6352,28.8787,28.5358,-0.0366,0,0.1659,0
2015,6,4,27.6085,28.5584,28.1964,0.0493,0,0.1659,0
2015,6,5,27.3737,28.7313,28.483,-0.1222,0,0.1659,0
2015,6,6,27.5648,28.6499,28.5155,-0.0624,0,0.1659,0
2015,6,7,27.1961,28.2266,27.852,-0.088,0,0.1659,0
2015,6,8,27.4344,28.8876,28.2717,0.3138,0,0.1659,0
2015,6,9,27.5355,28.7442,28.187,0.334,0,0.1659,0
2015,6,10,27.5324,28.6045,28.2813,-0.0479,0,0.1659,0
2015,6,11,27.4771,28.7243,28.6507,0.1655,0,0.1659,0
2015,6,12,27.3757,28.5626,28.3646,0.1454,0,0.1659,0
2015,6,13,27.44,28.832,28.5216,0.572,0,0.1659,0
2015,6,14,27.5307,28.6926,28.4574,0.3013,0,0.1659,0
2015,6,15,27.5471,28.7107,28.295,0.2687,0,0.1659,0
2015,6,16,27.4844,28.8043,28.3592,0.4152,0,0,0
2015,6,17,27.5965,28.5782,28.2671,0.5767,0,0,0
2015,6,18,27.6405,29.7231,28.6644,0.6471,0,0,0
2015,6,19,27.6102,28.5098,28.2561,0.1944,0,0,0
2015,6,20,27.4728,28.5855,28.5204,0.364,0,0,0
2015,6,21,27.7334,28.5699,28.1946,0.2286,0,0,0
2015,6,22,27.8428,28.695,28.5558,0.4798,0,0,0
2015,6,23,27.9289,28.8921,28.6077,0.618,0,0,0
2015,6,24,27.904,28.7941,28.3563,0.7247,0,0,0
2015,6,25,27.9144,28.6472,28.3694,0.8623,0,0,0
2015,6,26,27.5906,28.513,28.1445,0.6622,0,0,0
2015,6,27,27.4186,28.5379,28.1966,0.8037,0,0,0
2015,6,28,27.5575,28.5629,28.0858,0.4731,0,0,0
2015,6,29,27.2924,28.4153,28.0978,0.5578,0,0,0
2015,6,30,27.2866,28.2559,27.9655,0.4685,0,0,0
2015,7,1,26.957,28.1704,27.8884,0.2069,0,0,0
2015,7,2,27.3864,28.6296,28.3292,0.9536,0,0,0
2015,7,3,27.2117,28.5363,28.0295,0.397,0,0,0
2015,7,4,27.0906,28.1064,27.911,0.6027,0,0,0
2015,7,5,27.0506,28.0847,27.9948,0.6911,0,0,0
2015,7,6,26.9789,28.0015,27.9062,0.7402,0,0,0
2015,7,7,26.9424,27.9861,27.7401,0.6222,0,0,0
2015,7,8,26.7754,27.8866,27.6768,0.4623,0,0,0
2015,7,9,26.7512,27.9775,27.798,0.5454,0,0,0
2015,7,10,26.7424,27.9349,27.58,0.1344,0,0,0
2015,7,11,26.8951,27.992,27.628,0.4715,0,0,0
2015,7,12,26.8858,27.8952,27.7133,0.2498,0,0,0
2015,7,13,26.9542,27.9283,27.6053,0.5069,0,0,0
2015,7,14,26.7365,27.6469,27.4039,0.6265,0,0,0
2015,7,15,26.7281,27.7463,27.5216,0.1337,0,0,0
2015,7,16,26.5043,27.5921,27.1124,-0.1697,0,0,0
2015,7,17,26.3586,27.321,26.9437,0.2112,0,0,0
2015,7,18,26.2819,27.3499,27.1222,-0.2203,0,0,0
2015,7,19,26.1308,27.4747,27.0482,-0.2108,0,0,0
2015,7,20,26.6753,27.494,27.3502,0.8605,0,0,0
2015,7,21,26.6461,27.8904,27.6393,0.5514,0,0,0
2015,7,22,26.866,28.0079,27.702,0.7431,0,0,0
2015,7,23,26.9939,27.9205,27.6448,0.6267,0,0,0
2015,7,24,27.2979,28.232,27.9629,1.0744,0,0,0
2015,7,25,27.1854,28.1303,28.1147,0.7903,0,0,0
2015,7,26,27.2262,28.4143,28.1287,1.1341,0,0,0
2015,7,27,27.4675,28.6053,28.1388,1.1557,0,0,0
2015,7,28,27.107,28.1023,27.9065,0.6828,0,0,0
2015,7,29,27.0083,28.0557,27.8069,0.9691,0,0,0
2015,7,30,26.7325,27.8225,27.5833,0.3227,0,0,0
2015,7,31,26.6208,27.8156,27.3871,0.4362,0,0,0
2015,8,1,26.5861,27.3657,27.3099,0.0071,0,0,0
2015,8,2,26.201,27.2526,26.96,-0.0108,0,0,0
2015,8,3,26.113,27.1307,26.9401,-0.2003,0,0,0
2015,8,4,25.761,26.8415,26.637,0.0324,0,0,0
2015,8,5,26.0441,27.2154,26.8374,0.1764,0,0,0
2015,8,6,26.1377,27.1091,26.8125,0.1091,0,0,0
2015,8,7,26.1591,27.5402,26.7881,-0.0029,0,0,0
2015,8,8,26.2381,27.1125,26.7924,0.3259,0,0,0
2015,8,9,26.245,27.2245,26.8635,0.1113,0,0,0
2015,8,10,26.3915,27.2083,26.8236,0.0613,0,0,0
2015,8,11,26.2106,27.2045,26.8084,0.3463,0,0,0
2015,8,12,26.0385,27.0317,26.5772,-0.4351,0,0,0
2015,8,13,25.911,26.8928,26.5049,-0.3159,0,0,0
2015,8,14,25.8476,26.9453,26.4639,-0.2465,0,0,0
2015,8,15,25.6673,26.8657,26.4274,-0.5184,0,0,0
2015,8,16,25.6186,26.8544,26.6771,-0.5315,0,0,0
2015,8,17,25.7925,26.8943,26.591,-0.5655,0,0,0
2015,8,18,25.6531,26.7882,26.7638,0.0602,0,0,0
2015,8,19,25.8514,26.97,26.8789,-0.322,0,0,0
2015,8,20,26.0015,27.086,26.6127,-0.4133,0,0,0
2015,8,21,25.9096,26.8299,26.4881,-0.4118,0,0,0
2015,8,22,25.7803,27.0365,26.7633,-0.3636,0,0,0
2015,8,23,25.7814,27.2015,26.8905,-0.3288,0,0,0
2015,8,24,26.6035,27.6277,27.1369,0.0778,0,0,0
2015,8,25,26.8538,28.0743,27.4758,0.4198,0,0,0
2015,8,26,26.6657,27.4358,27.3495,0.0628,0,0,0
2015,8,27,26.1192,27.5658,26.9232,0.314,0,0,0
2015,8,28,26.6455,27.6117,27.5174,0.6622,0,0,0
2015,8,29,26.5283,27.6446,26.9618,-0.1733,0,0,0
2015,8,30,26.6032,27.7523,27.1646,0.2482,0,0,0
2015,8,31,26.364,27.9366,27.1969,0.2443,0,0,0
2015,9,1,26.4667,28.0612,27.4751,0.1433,0,0,0
2015,9,2,26.627,28.1173,27.9293,0.8802,0,0,0
2015,9,3,26.8542,28.2172,27.613,0.3296,0,0,0
2015,9,4,26.8205,28.3135,27.5996,0.599,0,0,0
2015,9,5,26.8283,28.3577,27.5437,0.5451,0,0,0
2015,9,6,26.6831,28.1102,27.4058,0.0894,0,0,0
2015,9,7,26.8207,28.3291,27.9664,1.0041,0,0,0
2015,9,8,26.9621,28.357,27.5321,0.3948,0,0,0
2015,9,9,26.9093,28.2317,27.3924,0.383,0,0,0
2015,9,10,26.739,28.2369,27.4365,0.3863,0,0,0
2015,9,11,26.4456,28.0313,27.4572,0.618,0,0,0
2015,9,12,26.7119,28.1294,27.2799,-0.0443,0,0,0
2015,9,13,26.8368,27.9709,27.2719,0.2564,0,0,0
2015,9,14,26.7909,28.1077,27.2996,-0.0207,0,0,0
2015,9,15,26.7677,28.2513,27.6343,0.3719,0,0,0
2015,9,16,27.115,28.3033,27.6883,0.6065,0,0,0
2015,9,17,27.1154,28.3635,27.6899,0.576,0,0,0
2015,9,18,27.1429,28.373,28.3525,1.0527,0,0,0
2015,9,19,26.8782,28.287,27.7694,0.5021,0,0,0
2015,9,20,26.8726,28.2782,27.7947,0.5719,0,0,0
2015,9,21,26.0629,27.8467,27.0718,-0.4678,0,0,0
2015,9,22,26.2276,27.9932,27.6997,0.1113,0,0,0
2015,9,23,26.1767,28.416,27.6033,-0.0421,0,0,0
2015,9,24,26.0943,27.9763,27.4329,-0.1444,0,0,0
2015,9,25,26.368,28.011,27.9585,0.0558,0,0,0
2015,9,26,26.4177,28.0936,27.9846,0.0636,0,0,0
2015,9,27,26.4177,27.9068,27.7856,-0.1534,0,0,0
2015,9,28,26.311,27.992,27.9112,-0.1029,0,0,0
2015,9,29,26.2399,27.8978,27.2152,-0.5827,0,0,0
2015,9,30,26.2773,28.1165,27.8548,-0.2393,0,0,0
2015,10,1,26.2881,28.1368,27.7971,-0.2307,0,0,0
2015,10,2,25.9976,27.9408,27.4218,-0.5537,0,0,0
2015,10,3,26.045,27.9141,27.6609,-0.3484,0,0,0
2015,10,4,26.2989,27.8275,27.6113,-0.5693,0,0,0
2015,10,5,26.1985,27.6467,27.1129,-0.8896,0,0,0
2015,10,6,26.2792,27.7149,27.2438,-0.7478,0,0,0
2015,10,7,26.436,27.8167,27.5886,-0.496,0,0,0
2015,10,8,26.4942,27.6746,27.2853,-0.5966,0,0,0
2015,10,9,26.4536,27.7441,27.4822,-0.8748,0,0,0
2015,10,10,26.3245,27.7515,27.3641,-0.9417,0,0,0
2015,10,11,26.5224,27.8063,27.5242,-0.7563,0,0,0
2015,10,12,26.6523,27.9162,27.779,-0.6527,0,0,0
2015,10,13,26.6803,27.7875,27.2564,-0.7961,0,0,0
2015,10,14,26.7703,28.0709,27.4982,-0.556,0,0,0
2015,10,15,26.8564,28.2947,27.5941,-0.7651,0,0,0
2015,10,16,26.7934,28.1698,27.9409,-0.7091,0,0,0
2015,10,17,26.5973,28.178,28.0832,-0.6156,0,0,0
2015,10,18,26.4722,28.1436,27.6093,-0.794,0,0,0
2015,10,19,26.6779,28.4031,28.287,-0.4885,0,0,0
2015,10,20,26.7263,28.4132,28.3107,-0.4884,0,0,0
2015,10,21,26.7483,28.4003,27.9476,-0.5959,0,0,0
2015,10,22,27.2628,28.6014,28.0504,-0.5774,0,0,0
2015,10,23,27.2319,28.4997,27.9867,-0.618,0,0,0
2015,10,24,27.2373,28.625,28.399,-0.5075,0,0,0
2015,10,25,27.372,28.7014,28.3117,-0.454,0,0,0
2015,10,26,27.4056,28.6389,28.5696,-0.4614,0,0,0
2015,10,27,27.45,28.601,28.1516,-0.7275,0,0,0
2015,10,28,27.1924,28.7062,28.4113,-0.6195,0,0,0
2015,10,29,27.112,28.4921,28.032,-0.6851,0,0,0
2015,10,30,27.1789,28.5797,28.1477,-0.8028,0,0,0
2015,10,31,27.0351,28.7118,28.2358,-0.5898,0,0,0
2015,11,1,27.0824,28.6468,28.1803,-0.6197,0,0,0
2015,11,2,27.3244,28.8369,28.2703,-0.5847,0,0,0
2015,11,3,27.3971,28.8213,28.7402,-0.5846,0,0,0
2015,11,4,27.3868,28.8424,28.449,-0.6729,0,0,0
2015,11,5,27.6295,28.9135,28.7532,-0.2967,0,0,0
2015,11,6,27.9133,29.1601,28.8569,-0.2821,0,0,0
2015,11,7,28.0534,29.4011,29.0127,-0.065,0,0,0
2015,11,8,28.1223,29.6947,29.4047,-0.1022,0,0,0
2015,11,9,28.0948,29.6098,29.3963,0.1703,0,0,0
2015,11,10,28.1289,29.9495,29.5907,0.3013,0.0608,0,1
2015,11,11,27.7977,30.015,29.6401,0.3631,0.1978,0,1
2015,11,12,28.6194,30.134,30.0552,0.4639,0.3481,0,1
2015,11,13,28.2104,30.1823,29.8891,0.4466,0.3519,0,1
2015,11,14,28.3005,30.1141,29.8976,0.3202,0.2802,0,1
2015,11,15,28.4101,30.447,30.1258,0.3453,0.2453,0,1
2015,11,16,28.8002,30.4629,30.0735,0.6087,0.6067,0,1
2015,11,17,29.0123,30.6022,30.4317,0.7508,0.7128,0,1
2015,11,18,29.0585,30.7266,30.3936,0.884,0.7479,0,1
2015,11,19,29.2788,30.9763,30.7167,0.9644,0.8452,0,1
2015,11,20,29.318,30.7547,30.2974,0.78,0.6537,0,1
2015,11,21,28.9153,30.5564,30.0365,0.5428,0.5193,0,1
2015,11,22,28.4094,30.5717,29.949,0.6014,0.5349,0,1
2015,11,23,28.7739,30.5777,30.4285,0.587,0.499,0,1
2015,11,24,28.9609,30.5937,30.2012,0.6246,0.4628,0,1
2015,11,25,28.9726,30.3727,30.03,0.5115,0.5072,0,1
2015,11,26,29.1682,30.5595,29.9322,0.6229,0.5143,0,1
2015,11,27,29.1934,30.8714,30.1791,0.6403,0.623,0,1
2015,11,28,29.1482,31.0578,30.2993,0.7364,0.7237,0,1
2015,11,29,29.5036,31.2118,30.6211,1.0852,1.065,0.1521,2
2015,11,30,29.2653,31.0895,30.5095,1.0252,0.9995,0.1521,2
2015,12,1,29.3858,30.9335,30.2933,0.9314,0.8501,0.1521,2
2015,12,2,28.8707,30.97,30.4507,0.9172,0.9078,0.1521,2
2015,12,3,29.0794,31.0509,30.5213,1.0444,1.0277,0.299,2
2015,12,4,29.2963,31.3812,30.6601,1.1288,1.1188,0.4588,2
2015,12,5,29.4811,31.1099,30.7561,1.2316,1.2168,0.6326,2
2015,12,6,29.5741,31.0699,30.7292,1.2073,1.198,0.8038,2
2015,12,7,29.4465,31.5423,31.1506,1.6281,1.6051,1.0331,2
2015,12,8,29.4569,31.1498,30.8419,1.4497,1.4249,1.2366,2
2015,12,9,29.7241,31.0351,30.8526,1.2852,1.2668,1.4176,2
2015,12,10,29.6226,30.8504,30.4962,1.151,1.1087,1.576,2
2015,12,11,29.3201,30.9411,30.523,1.144,1.0444,1.7252,2
2015,12,12,29.5416,31.3389,30.9204,1.5145,1.4582,1.9335,2
2015,12,13,29.6558,31.1277,30.7139,1.371,1.3049,2.1199,2
2015,12,14,29.9363,31.368,31.0121,1.7401,1.5441,2.3405,2
2015,12,15,29.9363,31.368,31.0121,1.7401,1.5441,2.5611,2
2015,12,16,29.6627,31.0592,30.6581,1.3807,1.2279,2.7365,2
2015,12,17,29.7743,30.9205,30.5529,1.2576,1.1229,2.8969,2
2015,12,18,29.4821,30.6667,30.3973,0.9083,0.8745,2.8969,2
2015,12,19,29.0722,30.4184,29.9236,0.6578,0.4975,2.8969,2
2015,12,20,28.7786,29.9305,29.7888,0.3376,0.2207,2.8969,2
2015,12,21,28.5169,29.7529,29.5734,0.2093,0.0945,2.8969,2
2015,12,22,28.4089,30.317,29.6406,0.2399,0.1789,2.8969,2
2015,12,23,28.3239,30.217,29.5156,0.1425,0.0827,2.8969,2
2015,12,24,27.9683,29.7771,29.41,0.0023,0,2.8969,1
2015,12,25,27.8233,29.8123,29.3239,-0.1782,0,2.8969,1
2015,12,26,27.7292,29.7256,29.1665,-0.0621,0,2.8969,1
2015,12,27,27.8647,29.7782,29.0473,-0.3166,0,2.8969,1
2015,12,28,27.2243,30.5058,29.6768,0.2988,0.2395,2.8969,1
2015,12,29,27.1924,30.3871,29.7128,0.1106,0.0915,2.8969,1
2015,12,30,27.2214,30.4487,29.5686,0.143,0.0888,2.8969,1
2015,12,31,27.4702,30.4049,30.1332,0.333,0.1954,2.8969,1
2016,1,1,27.769,30.4069,30.1078,0.2819,0.1936,2.8969,1
2016,1,2,28.083,30.5154,29.6929,0.3443,0.2352,2.8969,1
2016,1,3,28.1294,30.6174,29.952,0.2361,0.1877,2.8969,1
2016,1,4,27.9886,30.8673,29.7583,0.5226,0.3764,2.8969,1
2016,1,5,28.1105,31.1365,30.0226,0.7053,0.5733,2.8969,1
2016,1,6,28.3576,30.8404,30.3447,0.6431,0.4538,2.8969,1
2016,1,7,28.2521,30.9926,30.3973,0.6467,0.5762,2.8969,1
2016,1,8,28.7373,30.7823,29.7946,0.6458,0.4565,2.8969,1
2016,1,9,28.8522,30.8374,30.1113,0.7218,0.6315,2.8969,1
2016,1,10,29.219,31.0169,30.3726,1.0064,0.9185,2.8969,1
2016,1,11,29.2513,31.1345,30.4304,1.1243,0.9103,2.8969,1
2016,1,12,29.5273,30.9485,30.512,1.1388,0.9847,2.8969,1
2016,1,13,29.4734,30.8771,30.3675,1.1406,0.9526,2.8969,1
2016,1,14,29.4424,30.7278,30.2949,0.8404,0.7948,2.8969,1
2016,1,15,29.4723,30.6345,30.3939,0.8076,0.7456,2.8969,1
2016,1,16,29.5135,31.0035,30.2908,1.0316,0.8664,2.8969,1
2016,1,17,29.5801,30.9626,30.4926,1.031,0.9471,2.8969,1
2016,1,18,29.6022,30.8034,30.4195,1.1951,0.9866,2.8969,1
2016,1,19,29.7926,30.9281,30.7198,1.5284,1.1629,3.063,2
2016,1,20,30.0272,31.3301,31.09,1.9559,1.6531,3.2992,2
2016,1,21,30.0949,31.4163,30.9335,1.7883,1.4739,3.5098,2
2016,1,22,29.9599,31.4774,31.1972,2.1269,1.5951,3.7376,2
2016,1,23,29.7885,31.1007,30.7569,1.6033,1.2344,3.914,2
2016,1,24,29.692,31.4893,30.8661,1.7454,1.3092,4.101,3
2016,1,25,29.1751,31.0278,30.5233,1.509,0.9727,4.101,3
2016,1,26,28.9991,30.8884,30.1973,0.8737,0.6402,4.101,3
2016,1,27,28.8398,31.0663,30.0211,1.1026,0.6395,4.101,3
2016,1,28,28.5945,30.9471,29.975,0.8235,0.4553,4.101,3
2016,1,29,28.5133,30.7979,29.9904,0.7612,0.4506,4.101,3
2016,1,30,28.4666,30.5575,30.3789,0.8808,0.4933,4.101,3
2016,1,31,28.5041,30.4877,30.3278,0.7774,0.399,4.101,1
2016,2,1,28.5278,30.8843,29.8736,0.9757,0.5182,4.101,1
2016,2,2,28.4503,30.2986,29.717,0.5015,0.2352,4.101,1
2016,2,3,28.8979,30.6596,30.29,0.6835,0.4086,4.101,1
2016,2,4,28.3751,30.4219,29.9625,0.7368,0.445,4.101,1
2016,2,5,28.7093,30.2267,29.9158,0.4938,0.2441,4.101,1
2016,2,6,28.8936,30.5525,30.1,0.8309,0.5286,4.101,1
2016,2,7,28.7803,30.525,30.3824,0.8553,0.4688,4.101,1
2016,2,8,28.7129,30.3532,29.6876,0.5202,0.1753,4.101,1
2016,2,9,28.3659,30.7884,29.8514,0.5031,0.2058,4.101,1
2016,2,10,28.3427,30.7866,29.9986,0.8583,0.459,4.101,1
2016,2,11,28.2632,31.049,30.6403,1.1143,0.7732,4.101,1
2016,2,12,28.3124,31.2583,30.8474,1.3367,0.992,4.101,1
2016,2,13,28.2175,30.8766,30.1586,1.0386,0.6412,4.101,1
2016,2,14,28.3872,31.1896,30.2445,0.8513,0.5337,4.101,1
2016,2,15,28.1984,31.0659,30.3226,1.168,0.7657,4.101,1
2016,2,16,28.5087,30.8342,30.4682,1.0104,0.6535,4.101,1
2016,2,17,28.5353,31.0805,30.7283,1.3087,0.8098,4.101,1
2016,2,18,28.5716,30.9131,30.4067,0.9876,0.6286,4.101,1
2016,2,19,28.495,31.0514,30.4237,1.3139,0.8705,4.101,1
2016,2,20,28.3669,31.2613,30.9261,1.5519,1.0031,4.2443,3
2016,2,21,28.5927,31.1616,30.3248,1.1775,0.7463,4.0921,3
2016,2,22,29.103,31.1363,30.4382,1.743,1.0131,4.2369,3
2016,2,23,29.0272,31.0882,30.5357,1.5302,1.0384,4.3852,3
2016,2,24,29.0166,31.3268,30.3784,1.4635,0.9207,4.3852,3
2016,2,25,28.8636,31.1205,30.5468,1.4742,0.9873,4.2384,3
2016,2,26,28.6933,31.2247,31.1482,1.8669,1.2105,4.2515,3
2016,2,27,28.537,31.1988,30.9953,1.7083,1.0591,4.229,3
2016,2,28,28.4394,31.1181,30.0979,1.2325,0.6584,4.0578,3
2016,2,29,28.127,30.9728,30.4499,1.3771,0.855,3.8285,3
2016,3,1,28.3017,31.0331,30.7889,1.5198,0.8712,3.625,3
2016,3,2,28.756,31.327,31.0518,1.7418,1.1684,3.6109,3
2016,3,3,28.8299,31.299,30.9888,1.7032,1.063,3.6044,3
2016,3,4,29.1017,31.4118,30.5787,1.7109,1.1131,3.6142,3
2016,3,5,29.0866,31.3053,30.4618,1.6083,0.9843,3.4059,2
2016,3,6,29.0085,31.1861,30.9518,1.6381,1.0668,3.3719,2
2016,3,7,29.2019,30.9328,30.5093,1.5334,0.9402,3.1513,2
2016,3,8,29.03,30.9247,30.8484,1.6483,0.9307,2.9307,2
2016,3,9,29.287,31.2727,31.0421,1.7891,1.1203,2.9153,2
2016,3,10,29.3797,31.5131,30.9721,1.7016,1.1049,2.9128,2
2016,3,11,29.2605,31.6215,31.0699,1.953,1.3738,3.109,2
2016,3,12,29.2469,31.6831,30.9299,2.0336,1.3903,3.3077,2
2016,3,13,28.9566,30.9419,30.549,1.6844,1.0419,3.4565,2
2016,3,14,28.895,30.9483,30.4133,1.3802,0.765,3.4565,2
2016,3,15,29.0024,30.9101,30.8028,1.6734,0.8635,3.4565,2
2016,3,16,28.9883,31.0224,30.4374,1.6109,0.9417,3.4565,2
2016,3,17,28.7854,30.8675,30.8274,1.6637,0.9016,3.4565,2
2016,3,18,28.8869,31.0563,30.1742,1.1638,0.5173,3.4565,2
2016,3,19,28.7487,30.9039,30.3142,1.41,0.728,3.4565,2
2016,3,20,28.5153,31.2246,30.3113,1.6127,0.9706,3.4565,1
2016,3,21,28.9803,31.291,30.8124,1.702,1.0086,3.6006,2
2016,3,22,29.0966,31.5867,30.4352,1.6905,1.022,3.7466,2
2016,3,23,29.2921,31.8841,31.0256,2.1982,1.4989,3.9607,2
2016,3,24,29.4265,31.8898,30.8483,2.1405,1.4932,4.174,3
2016,3,25,29.5102,31.7532,30.8504,2.0117,1.3008,4.3599,3
2016,3,26,29.6599,31.5997,31.2108,2.1682,1.273,4.5417,3
2016,3,27,29.6742,31.636,30.7531,1.9078,1.1564,4.7069,3
2016,3,28,29.7037,31.7231,31.0737,2.1336,1.382,4.9044,3
2016,3,29,30.0646,31.6655,30.9516,2.1672,1.4445,5.1107,3
2016,3,30,29.9996,31.5561,30.8441,2.1776,1.4006,5.3108,3
2016,3,31,29.8959,31.2748,30.645,1.9058,1.1632,5.477,3
2016,4,1,29.9508,31.5064,30.6534,1.8839,1.1487,5.6411,3
2016,4,2,29.8783,31.2763,30.5044,1.8531,1.071,5.7941,3
2016,4,3,29.7827,31.1245,30.2795,1.5034,0.8531,5.7941,3
2016,4,4,29.6089,31.024,30.2721,1.5555,0.8046,5.7941,3
2016,4,5,29.6046,31.0117,30.0946,1.3951,0.7177,5.7941,3
2016,4,6,29.8108,31.0207,30.2579,1.5638,0.839,5.7941,3
2016,4,7,29.7396,30.8212,30.1485,1.3969,0.7823,5.7941,3
2016,4,8,29.7463,30.974,30.204,1.4347,0.7867,5.7941,3
2016,4,9,29.6373,30.992,30.6735,1.8636,0.9628,5.7941,1
2016,4,10,29.6536,30.6949,30.0617,1.3033,0.6756,5.7941,1
2016,4,11,29.6367,30.4465,29.9813,1.2134,0.5602,5.7941,1
2016,4,12,29.4634,30.4568,29.9377,1.1672,0.5197,5.628,1
2016,4,13,29.366,30.4984,30.3037,1.4257,0.4207,5.3918,1
2016,4,14,29.3739,30.4186,29.9428,1.2044,0.4733,5.1812,1
2016,4,15,29.3012,30.5679,29.9109,0.9598,0.351,4.9534,1
2016,4,16,29.2455,30.521,30.1095,1.1072,0.5048,4.777,1
2016,4,17,29.1966,30.7352,30.1033,1.1637,0.4761,4.59,1
2016,4,18,29.4773,30.8127,30.1971,1.3586,0.7749,4.59,1
2016,4,19,29.4844,30.8409,30.2365,1.3136,0.7161,4.59,1
2016,4,20,29.6432,31.0722,30.3741,1.5686,1.0069,4.7338,3
2016,4,21,29.5255,30.9931,30.1926,1.3831,0.8254,4.7338,3
2016,4,22,29.4811,30.9587,30.3474,1.4838,0.8495,4.7338,3
2016,4,23,29.3612,30.7095,30.2249,1.3604,0.7202,4.7338,3
2016,4,24,29.2486,30.6265,30.2201,1.2444,0.6602,4.7338,3
2016,4,25,29.2594,30.7322,29.6894,0.9047,0.3734,4.7338,3
2016,4,26,29.2309,30.897,29.8694,1.1142,0.4332,4.7338,3
2016,4,27,29.2343,30.7046,29.978,1.1473,0.4953,4.7338,1
2016,4,28,29.3768,30.636,30.1629,1.0761,0.4668,4.7338,1
2016,4,29,29.3563,30.7445,30.1789,1.2082,0.6413,4.7338,1
2016,4,30,29.5962,30.964,30.2916,1.5553,0.8558,4.7338,1
2016,5,1,29.5576,30.7591,30.1154,1.4334,0.7559,4.7338,1
2016,5,2,29.4564,31.0213,30.3008,1.3411,0.8042,4.7338,1
2016,5,3,29.5884,30.86,30.165,1.4932,0.8055,4.7338,1
2016,5,4,29.4351,30.5098,30.3392,1.1931,0.6203,4.7338,1
2016,5,5,29.406,30.6073,30.0593,1.1526,0.6259,4.7338,1
2016,5,6,29.3198,30.6826,30.0656,1.1974,0.6402,4.7338,1
2016,5,7,29.4292,30.7775,30.6199,1.538,0.9764,4.7338,1
2016,5,8,29.3626,30.7864,30.2838,1.7066,0.7533,4.7338,1
2016,5,9,29.2114,30.7196,30.0801,1.1333,0.6019,4.7338,1
2016,5,10,29.2158,30.733,30.2549,1.2947,0.7521,4.7338,1
2016,5,11,29.5077,30.7328,30.228,1.5875,0.7868,4.7338,1
2016,5,12,29.1016,30.5572,30.0666,1.0418,0.5068,4.7338,1
2016,5,13,29.0603,30.5595,30.0554,0.9422,0.3956,4.7338,1
2016,5,14,29.0049,30.2535,29.9487,0.8334,0.2889,4.5905,1
2016,5,15,28.7807,30.2537,29.6698,1.0685,0.3232,4.5905,1
2016,5,16,28.8075,30.2345,30.032,0.8795,0.2818,4.4458,1
