"","Date","Dt.num","day.of.year","mtime","year","month","day","hour","Temp"
"107",2015-11-27,2015.90410958904,331,"11.18","2015",11,27,18,29.7025
"108",2015-11-27,2015.90410958904,331,"11.19","2015",11,27,19,29.552
"109",2015-11-27,2015.90410958904,331,"11.2","2015",11,27,2,24.4525
"110",2015-11-27,2015.90410958904,331,"11.20","2015",11,27,20,29.602
"111",2015-11-27,2015.90410958904,331,"11.21","2015",11,27,21,29.8025
"112",2015-11-27,2015.90410958904,331,"11.22","2015",11,27,22,30.1545
"113",2015-11-27,2015.90410958904,331,"11.23","2015",11,27,23,28.9075
"114",2015-11-27,2015.90410958904,331,"11.3","2015",11,27,3,25.9565
"115",2015-11-27,2015.90410958904,331,"11.4","2015",11,27,4,28.258
"116",2015-11-27,2015.90410958904,331,"11.5","2015",11,27,5,29.6025
"117",2015-11-27,2015.90410958904,331,"11.6","2015",11,27,6,29.853
"118",2015-11-27,2015.90410958904,331,"11.7","2015",11,27,7,29.302
"119",2015-11-27,2015.90410958904,331,"11.8","2015",11,27,8,29.0035
"120",2015-11-27,2015.90410958904,331,"11.9","2015",11,27,9,29.452
"121",2015-11-28,2015.90684931507,332,"11.0","2015",11,28,0,23.296
"122",2015-11-28,2015.90684931507,332,"11.1","2015",11,28,1,24.69
"123",2015-11-28,2015.90684931507,332,"11.10","2015",11,28,10,29.8025
"124",2015-11-28,2015.90684931507,332,"11.11","2015",11,28,11,29.953
"125",2015-11-28,2015.90684931507,332,"11.12","2015",11,28,12,28.456
"126",2015-11-28,2015.90684931507,332,"11.13","2015",11,28,13,26.0975
"127",2015-11-28,2015.90684931507,332,"11.14","2015",11,28,14,26.881
"128",2015-11-28,2015.90684931507,332,"11.15","2015",11,28,15,28.707
"129",2015-11-28,2015.90684931507,332,"11.16","2015",11,28,16,29.602
"130",2015-11-28,2015.90684931507,332,"11.17","2015",11,28,17,30.256
"131",2015-11-28,2015.90684931507,332,"11.18","2015",11,28,18,30.5075
"132",2015-11-28,2015.90684931507,332,"11.19","2015",11,28,19,30.104
"133",2015-11-28,2015.90684931507,332,"11.2","2015",11,28,2,24.448
"134",2015-11-28,2015.90684931507,332,"11.20","2015",11,28,20,30.0035
"135",2015-11-28,2015.90684931507,332,"11.21","2015",11,28,21,29.903
"136",2015-11-28,2015.90684931507,332,"11.22","2015",11,28,22,30.3055
"137",2015-11-28,2015.90684931507,332,"11.23","2015",11,28,23,30.004
"138",2015-11-28,2015.90684931507,332,"11.3","2015",11,28,3,27.471
"139",2015-11-28,2015.90684931507,332,"11.4","2015",11,28,4,29.2525
